Experiment Name,Feature Combo,Model Type,Horizon,Bear Threshold,Test Market Regime,Test Market Return,Test Bull Ratio,Test Bear Ratio,MAE,MSE,RMSE,Direction Acc,Correlation,R2,Sharpe,Sortino,Max DD,CAGR,Total Return,Win Rate,N Trades,Avg Trade Return,Buy & Hold Benchmark Name,Buy & Hold Return,Buy & Hold CAGR,Buy & Hold Sharpe,Buy & Hold Max DD,Buy & Hold Return Raw,Buy & Hold Return After Cost,Excess Return vs B&H,Beats Buy & Hold,Val Sharpe,Val CAGR,Best Holding Days,Best Cooldown,Best Threshold,Best Base Exposure,Best Defensive Exposure,Best Signal EMA Alpha
stock_only_regime_switch_h4_t12,stock_only,regime_switch,4,-0.12,bull,0.29886393640754916,0.9675324675324676,0.032467532467532464,0.01633069,0.00040753843,0.020187581,0.43506493506493504,-0.029524000373898993,-0.18109024,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,after_cost,0.2886536270514266,0.5184510658808212,2.427438682999829,-0.067043511167818,0.29886393640754894,0.2886536270514266,-0.2886536270514266,False,0.0,0.0,3,0,0.004,,,
stock_only_regime_switch_h4_t15,stock_only,regime_switch,4,-0.15,bull,0.29886393640754916,1.0,0.0,0.016716033,0.00041929772,0.02047676,0.33116883116883117,0.05965477060482547,-0.21517003,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,after_cost,0.2886536270514266,0.5184510658808212,2.427438682999829,-0.067043511167818,0.29886393640754894,0.2886536270514266,-0.2886536270514266,False,0.0,0.0,3,0,0.004,,,
stock_only_regime_switch_h4_t18,stock_only,regime_switch,4,-0.18,bull,0.29886393640754916,1.0,0.0,0.014823488,0.0003492322,0.018687755,0.6688311688311688,-0.04531049677437417,-0.012112498,1.1841762010650103,1.4546235992760437,-0.0538119584182473,0.17809050357074563,0.10462689259731617,0.5795454545454546,4,0.0016341897609637285,after_cost,0.2886536270514266,0.5184510658808212,2.427438682999829,-0.067043511167818,0.29886393640754894,0.2886536270514266,-0.18402673445411044,False,0.8899518859329171,0.17265957730040737,8,0,0.008,,,
stock_only_regime_switch_h4_t20,stock_only,regime_switch,4,-0.2,bull,0.29886393640754916,1.0,0.0,0.0150192,0.00036401476,0.019079171,0.6688311688311688,-0.04120149288729316,-0.054953933,2.337504310704812,3.519282540736502,-0.06704351116781794,0.4987153775124664,0.2784584998397046,0.5816993464052288,1,0.0017675254980400398,after_cost,0.2886536270514266,0.5184510658808212,2.427438682999829,-0.067043511167818,0.29886393640754894,0.2886536270514266,-0.010195127211722,False,1.3164242090451954,0.2689678650287659,3,0,0.004,,,
stock_only_regime_switch_h5_t10,stock_only,regime_switch,5,-0.1,bull,0.2960480308913589,0.8823529411764706,0.11764705882352941,0.016005322,0.00040756312,0.020188192,0.6862745098039216,0.054993296426724826,-6.330013e-05,2.3511289199192413,3.0421605016689925,-0.0670435111678182,0.43955712646868617,0.2457751290695489,0.5847457627118644,1,0.001988922841496172,after_cost,0.28588449631363577,0.5172088068686505,2.417718838753931,-0.067043511167818,0.2960480308913589,0.28588449631363577,-0.04010936724408687,False,0.7081252793920244,0.12970958419822587,5,0,0.01,,,
stock_only_regime_switch_h5_t12,stock_only,regime_switch,5,-0.12,bull,0.2960480308913589,0.9673202614379085,0.032679738562091505,0.016595664,0.00042603578,0.020640634,0.6862745098039216,-0.07603331251031878,-0.045390844,2.3274826539876554,3.497589782817188,-0.06704351116781794,0.49736038293425344,0.27571127695949893,0.5789473684210527,1,0.001764859967893226,after_cost,0.28588449631363577,0.5172088068686505,2.417718838753931,-0.067043511167818,0.2960480308913589,0.28588449631363577,-0.010173219354136842,False,1.3164242090451954,0.2689678650287659,3,0,0.004,,,
stock_only_regime_switch_h5_t15,stock_only,regime_switch,5,-0.15,bull,0.2960480308913589,1.0,0.0,0.015955094,0.0004059944,0.020149302,0.6862745098039216,0.06829367221341391,0.0037859678,2.4521368726817983,3.1095624985149795,-0.06704351116781795,0.45945399735256354,0.25613259643364583,0.5948275862068966,1,0.002094169183582053,after_cost,0.28588449631363577,0.5172088068686505,2.417718838753931,-0.067043511167818,0.2960480308913589,0.28588449631363577,-0.02975189987998994,False,0.9242068610865533,0.16908653474563629,5,0,0.008,,,
stock_only_regime_switch_h5_t18,stock_only,regime_switch,5,-0.18,bull,0.2960480308913589,1.0,0.0,0.015991526,0.00040688404,0.020171367,0.6862745098039216,0.0543200733256091,0.0016029477,2.4866292200879596,3.310517186103454,-0.06704351116781801,0.47844403922861645,0.2659658703409067,0.5952380952380952,1,0.0019923757181788894,after_cost,0.28588449631363577,0.5172088068686505,2.417718838753931,-0.067043511167818,0.2960480308913589,0.28588449631363577,-0.019918625972729087,False,1.005495653698741,0.19570782627907457,5,0,0.008,,,
stock_only_regime_switch_h5_t20,stock_only,regime_switch,5,-0.2,bull,0.2960480308913589,1.0,0.0,0.016046321,0.00041218617,0.020302368,0.6862745098039216,-0.048275475680295846,-0.011407256,0.3860955870739831,0.36175576531132525,-0.04615479758251645,0.05156487505047669,0.03079182013212245,0.5777777777777777,2,0.0012498744845629568,after_cost,0.28588449631363577,0.5172088068686505,2.417718838753931,-0.067043511167818,0.2960480308913589,0.28588449631363577,-0.2550926761815133,False,1.0360094684230283,0.1351010570493143,5,0,0.01,,,
stock_only_regime_switch_h6_t10,stock_only,regime_switch,6,-0.1,bull,0.2886852601254528,0.881578947368421,0.11842105263157894,0.017720675,0.0004837371,0.021994025,0.7302631578947368,-0.04105057458303038,-0.04125631,2.289029242452969,3.4382726813368425,-0.06704351116781794,0.4873029935018147,0.26853614492435773,0.5761589403973509,1,0.0017387107146540914,after_cost,0.27865214585187514,0.5071495315190908,2.379655415337988,-0.067043511167818,0.2886852601254528,0.27865214585187514,-0.01011600092751741,False,0.8924236687026846,0.1682508842179511,5,0,0.006,,,
stock_only_regime_switch_h6_t12,stock_only,regime_switch,6,-0.12,bull,0.2886852601254528,0.9671052631578947,0.03289473684210526,0.018308587,0.0005031193,0.022430321,0.7302631578947368,-0.0850738209700043,-0.08297706,0.8412027025856951,1.3224738254340347,-0.08346100054209997,0.1604265786477388,0.09324957349021834,0.5851851851851851,17,0.001771813149534671,after_cost,0.27865214585187514,0.5071495315190908,2.379655415337988,-0.067043511167818,0.2886852601254528,0.27865214585187514,-0.1854025723616568,False,0.1829106223228383,0.03637339368348402,8,1,0.004,,,
stock_only_regime_switch_h6_t15,stock_only,regime_switch,6,-0.15,bull,0.2886852601254528,1.0,0.0,0.020271076,0.00058871176,0.024263384,0.34210526315789475,0.009845837223346992,-0.26721692,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,after_cost,0.27865214585187514,0.5071495315190908,2.379655415337988,-0.067043511167818,0.2886852601254528,0.27865214585187514,-0.27865214585187514,False,0.0,0.0,5,0,0.004,,,
stock_only_regime_switch_h6_t18,stock_only,regime_switch,6,-0.18,bull,0.2886852601254528,1.0,0.0,0.016738437,0.00046773945,0.021627285,0.7302631578947368,0.20878802870919141,-0.0068210363,0.3327763574551992,0.5020705090101324,-0.09646532079588761,0.0645618644204915,0.03819988987161227,0.5579710144927537,14,0.0013038071271231652,after_cost,0.27865214585187514,0.5071495315190908,2.379655415337988,-0.067043511167818,0.2886852601254528,0.27865214585187514,-0.24045225598026287,False,0.21428166677123556,0.043027768619008366,10,1,0.004,,,
